timestamp,source_month,is_forecast_month,data_type,price_entsoe,solar_ghi,solar_cloud_cover,wind_speed_ms,dw_wind_speed,dw_temperature,dw_humidity,dw_hdd,load_NL_load_forecast_mw,load_DE_LU_load_forecast_mw,flow_NL_NO_net_mw,flow_NL_GB_net_mw,gen_FR_nuclear_actual_mw,grid_balance_delta_mw,cal_hour,cal_day_of_week,cal_month,cal_is_working_day,cal_is_holiday_nl
2026-02-11 12:00:00+00:00,2026-02,False,measured,101.82,120.52142857142857,98.05119047619048,10.194453846153845,14.40870707070707,7.342358225108225,89.28361832611833,10.657641774891776,14579.759750000001,70471.654771,-647.9,853.775,44413.1,84.34166666666667,13.0,2.0,2.0,1.0,0.0
2026-02-11 13:00:00+00:00,2026-02,False,measured,101.78,114.47095238095237,97.44714285714285,10.172507692307693,14.128997474747473,7.396390331890332,89.51916666666666,10.603609668109668,14787.0545,68905.25852725,-645.975,849.45,44875.035,110.88000000000001,14.0,2.0,2.0,1.0,0.0
2026-02-11 14:00:00+00:00,2026-02,False,measured,103.835,97.51452380952381,98.47952380952381,10.234923076923078,14.459497113997113,7.415753968253969,89.47257215007215,10.584246031746032,15620.261999999999,68182.8160815,-648.4,833.45,45374.155,-50.43833333333334,15.0,2.0,2.0,1.0,0.0
2026-02-11 15:00:00+00:00,2026-02,False,measured,109.1225,72.26166666666667,98.10833333333333,10.413284615384615,14.805348484848485,7.339421356421357,89.87191197691197,10.660578643578644,16714.36075,68686.74654975,-648.4,791.575,46746.6675,-53.556666666666665,16.0,2.0,2.0,1.0,0.0
2026-02-11 16:00:00+00:00,2026-02,False,measured,113.9825,38.38880952380952,97.78928571428571,10.68726923076923,14.903800144300144,7.135917748917748,90.37916305916306,10.864082251082252,17595.788500000002,70190.95199825,-648.875,825.35,46746.6675,-98.86166666666666,17.0,2.0,2.0,1.0,0.0
2026-02-11 17:00:00+00:00,2026-02,False,measured,115.32249999999999,7.197857142857143,96.94285714285715,10.919430769230768,14.513401875901877,6.900533910533911,91.01283910533911,11.09946608946609,17257.41725,71027.003426,-649.675,-239.02499999999998,46746.6675,14.845,18.0,2.0,2.0,1.0,0.0
2026-02-11 18:00:00+00:00,2026-02,False,measured,104.78,0.0,97.6047619047619,10.899476923076922,14.403213203463201,6.634836219336219,91.76372655122654,11.365163780663782,16631.5455,69530.78598625,-649.3249999999999,-527.0,46746.6675,-133.32333333333332,19.0,2.0,2.0,1.0,0.0
2026-02-11 19:00:00+00:00,2026-02,False,measured,96.12,0.0,97.88571428571429,10.665292307692308,13.668137806637807,6.45286544011544,92.03061688311689,11.54713455988456,15915.91725,66106.5994155,-648.5999999999999,-1049.35,46746.6675,7.303333333333333,20.0,2.0,2.0,1.0,0.0
2026-02-11 20:00:00+00:00,2026-02,False,measured,93.1125,0.0,97.18333333333334,10.486407692307692,13.176356060606059,6.275651515151515,92.17628427128427,11.724348484848484,15334.726999999999,62380.583074,-646.925,-930.425,46746.6675,130.18166666666667,21.0,2.0,2.0,1.0,0.0
2026-02-11 21:00:00+00:00,2026-02,False,measured,90.815,0.0,95.55,10.255092307692308,12.898349567099567,6.110028499278499,92.2920670995671,11.8899715007215,14378.82275,59274.08067475,-526.825,-314.0,46746.6675,-2.3316666666666666,22.0,2.0,2.0,1.0,0.0
