epoch,train_loss,val_loss,fold
45,0.03897179024560111,0.2754446268081665,9
46,0.03093015030026436,0.28718921542167664,9
47,0.03801746653126819,0.2935508191585541,9
48,0.0331232115360243,0.3038308024406433,9
49,0.034755254430430274,0.2850821912288666,9
50,0.03300843933331115,0.27732205390930176,9
51,0.032952169089445045,0.29557159543037415,9
52,0.03154504019767046,0.28541818261146545,9
53,0.034037306372608454,0.2870113253593445,9
54,0.029422650645886148,0.27251073718070984,9
55,0.03368543168263776,0.28121501207351685,9
56,0.03335217107087374,0.2784854471683502,9
57,0.03493967984936067,0.28806087374687195,9
58,0.03195983849998031,0.2722979485988617,9
59,0.030984631340418543,0.2780236601829529,9
60,0.03390459383704832,0.2787115275859833,9
61,0.02896036167762109,0.27630239725112915,9
62,0.03514763579836914,0.2864049971103668,9
63,0.0335144932780947,0.2630493938922882,9
64,0.02837451161550624,0.2851928770542145,9
65,0.035738668138427396,0.2659932076931,9
66,0.029034856972949847,0.28309834003448486,9
67,0.02888601379735129,0.288023978471756,9
68,0.03375328824456249,0.26277458667755127,9
69,0.030978345977408544,0.2837565243244171,9
70,0.033141493531210084,0.2836221754550934,9
71,0.028877424874476025,0.29003477096557617,9
72,0.026355657460434095,0.2968137562274933,9
73,0.028816442670566694,0.2875056564807892,9
74,0.02720486412623099,0.27781155705451965,9
75,0.029959177265741994,0.26489344239234924,9
76,0.029688874392637184,0.2823653519153595,9
77,0.030067134382469312,0.27863940596580505,9
78,0.030541920103132725,0.2759273648262024,9
79,0.02613084457282509,0.2803914248943329,9
80,0.0262333783986313,0.26166918873786926,9
81,0.026319975698632852,0.2915512025356293,9
82,0.029286707884499004,0.28944358229637146,9
83,0.02460770614977394,0.2738611400127411,9
84,0.028423116808491095,0.2735389471054077,9
85,0.02913279618535723,0.27926042675971985,9
86,0.029206803334610804,0.2718963325023651,9
87,0.02896115030827267,0.303378164768219,9
88,0.027704839195523943,0.294319748878479,9
89,0.027404999626534327,0.28060778975486755,9
90,0.024815849161573818,0.27896320819854736,9
91,0.024971548933535814,0.2702313959598541,9
92,0.027160981137837683,0.28944361209869385,9
93,0.027622695147458996,0.274343341588974,9
94,0.026432570203074386,0.2779621481895447,9
95,0.028206382745078633,0.28012892603874207,9
96,0.025810895221573964,0.28149428963661194,9
97,0.02347543795726129,0.27465322613716125,9
98,0.023009592401129857,0.28670623898506165,9
99,0.02644736971706152,0.285815566778183,9
100,0.026970778858023032,0.27696001529693604,9
101,0.02755285387060472,0.28068748116493225,9
102,0.02480701170861721,0.27388113737106323,9
103,0.029278506258768693,0.2676973342895508,9
104,0.028440857040030614,0.2925651967525482,9
105,0.025932354852557182,0.27299216389656067,9
106,0.025034609915954725,0.27009305357933044,9
107,0.02499689081949847,0.2798737585544586,9
108,0.024065388100487844,0.27863290905952454,9
1,0.22621893684069316,0.8576976656913757,10
2,0.13631315678358077,0.6212359666824341,10
3,0.10717664907375972,0.5607354640960693,10
4,0.09545031835635504,0.5569359064102173,10
5,0.09019624789555868,0.554236114025116,10
6,0.08019158020615577,0.5153431296348572,10
7,0.07053781648476919,0.5524472594261169,10
8,0.07359189366300901,0.47474613785743713,10
9,0.06880432839194933,0.5128660202026367,10
10,0.0633806049823761,0.49742257595062256,10
11,0.06491511960824331,0.5382752418518066,10
12,0.0625161533554395,0.5624809265136719,10
13,0.06276691233118376,0.5598538517951965,10
14,0.06109888056914012,0.5595622062683105,10
15,0.05719893301526705,0.5308771729469299,10
16,0.05320806205272675,0.5044400095939636,10
17,0.057202648868163425,0.5413289666175842,10
18,0.05088912546634674,0.5297703742980957,10
19,0.05395421112577121,0.5196739435195923,10
20,0.04648896505435308,0.5156555771827698,10
21,0.05032311926285426,0.5278475880622864,10
22,0.0490209773182869,0.5141856670379639,10
23,0.04731642082333565,0.4992975890636444,10
24,0.04810498331983884,0.5152184367179871,10
25,0.04500745857755343,0.5166175365447998,10
26,0.043353071063756944,0.5045046806335449,10
27,0.044642061243454614,0.5460463166236877,10
28,0.040873980770508446,0.5161401033401489,10
29,0.04598647058010101,0.5298957824707031,10
30,0.04211931775013606,0.5560401678085327,10
31,0.045095574110746384,0.4849841296672821,10
32,0.04342980335156123,0.4858357906341553,10
33,0.04309914732972781,0.5171921849250793,10
34,0.040330627312262855,0.535050094127655,10
35,0.03644952513277531,0.58339923620224,10
36,0.03460478795071443,0.5299346446990967,10
1,0.2620511930435896,0.6408348679542542,11
2,0.15494241518899798,0.461646169424057,11
3,0.12263391958549619,0.49960172176361084,11
4,0.10397527925670147,0.41827157139778137,11
5,0.09738547261804342,0.5362042784690857,11
6,0.0889596629422158,0.48483267426490784,11
7,0.08361149532720447,0.4738602638244629,11
8,0.07731217122636735,0.4481288492679596,11
9,0.07736400933936238,0.5284600853919983,11
10,0.0756387091241777,0.48539653420448303,11
11,0.06516624009236693,0.4888289272785187,11
12,0.06409474764950573,0.34720802307128906,11
13,0.06450384645722806,0.4855758845806122,11
14,0.06541385967284441,0.4489370882511139,11
15,0.059944165172055364,0.4043205976486206,11
16,0.061185963451862335,0.4881332814693451,11
17,0.05702737928368151,0.412164568901062,11
18,0.05393540277145803,0.3296990394592285,11
19,0.058355033630505204,0.38535377383232117,11
20,0.051250178599730134,0.37843403220176697,11
21,0.053632522001862526,0.34807267785072327,11
22,0.05193707230500877,0.42725419998168945,11
23,0.04867714666761458,0.36862412095069885,11
24,0.0538035174831748,0.4777763783931732,11
25,0.04971320950426161,0.3393280804157257,11
26,0.04922872898168862,0.36841511726379395,11
27,0.04558093240484595,0.3582293689250946,11
28,0.04962562024593353,0.2497093230485916,11
29,0.04554291791282594,0.3747243583202362,11
30,0.04594423621892929,0.22255265712738037,11
31,0.04650034860242158,0.27594897150993347,11
32,0.04361245548352599,0.40985724329948425,11
33,0.039732239209115505,0.2660314738750458,11
34,0.04505121987313032,0.4047614634037018,11
35,0.04120040056295693,0.4405907392501831,11
36,0.04108492552768439,0.4441086947917938,11
37,0.04057782469317317,0.42686375975608826,11
38,0.03466687258332968,0.3389875590801239,11
39,0.03955500654410571,0.37221673130989075,11
40,0.04078590148128569,0.3833498954772949,11
41,0.04216335678938776,0.4301712214946747,11
42,0.03830214764457196,0.4015754759311676,11
43,0.038386900909245014,0.3764994442462921,11
44,0.041179135674610734,0.4432605803012848,11
45,0.037711563520133495,0.34718409180641174,11
46,0.036904581123963,0.3892466723918915,11
47,0.037746667047031224,0.350808709859848,11
48,0.040944003383629024,0.4277743995189667,11
49,0.03618079668376595,0.37713301181793213,11
50,0.036048180307261646,0.3359314501285553,11
51,0.03394110850058496,0.268417090177536,11
52,0.039682849193923175,0.3694847822189331,11
53,0.0359187942231074,0.3227618336677551,11
54,0.03731392463669181,0.307804673910141,11
55,0.042094856733456254,0.3736051321029663,11
56,0.03240797109901905,0.3776514530181885,11
57,0.03643318952526897,0.32228732109069824,11
58,0.03478033177088946,0.37905168533325195,11
1,0.24173964209416332,0.5133873820304871,12
2,0.13412003482089324,0.3747519254684448,12
3,0.11094442754983902,0.34890294075012207,12
4,0.11450551910435453,0.3122521936893463,12
5,0.08623279433916597,0.35180380940437317,12
6,0.0832082942566451,0.3828219175338745,12
7,0.07762777805328369,0.3179651200771332,12
8,0.10177290461519185,0.32613256573677063,12
9,0.07280999312506002,0.34104058146476746,12
10,0.0667308430899592,0.3386138379573822,12
11,0.061971207971082014,0.2822917699813843,12
12,0.06483721404391177,0.3353649377822876,12
13,0.07059270406470579,0.3051060140132904,12
14,0.06536836768774425,0.34282100200653076,12
15,0.05827345677158412,0.31778645515441895,12
16,0.05822963157997412,0.3530251681804657,12
17,0.06305886059999466,0.33766427636146545,12
18,0.05661391050500028,0.3100268542766571,12
19,0.05627028118161594,0.33920779824256897,12
20,0.05744011196143487,0.34228870272636414,12
21,0.05360103135599809,0.30812764167785645,12
22,0.04927096888422966,0.28985705971717834,12
23,0.04826139538165401,0.34982380270957947,12
24,0.05237332797225784,0.36455073952674866,12
25,0.053379547508323896,0.3672752380371094,12
26,0.04797019261647673,0.39080318808555603,12
27,0.05007500661646619,0.36962413787841797,12
28,0.04729184880852699,0.34880372881889343,12
29,0.05833996898111175,0.336877703666687,12
30,0.04521399035173304,0.35018250346183777,12
31,0.048545595477609074,0.3375948965549469,12
32,0.048485204687013346,0.3767320215702057,12
33,0.048301421105861664,0.3753819763660431,12
34,0.045983688029296255,0.35077258944511414,12
35,0.04014137299621806,0.3165118992328644,12
36,0.04267731045975404,0.3314797878265381,12
37,0.04143581320257748,0.32982903718948364,12
38,0.042237196227206904,0.3431673049926758,12
39,0.05107794088475844,0.308268666267395,12
1,0.24746239097679362,0.36669644713401794,13
2,0.14066125978441799,0.21686141192913055,13
3,0.1073385485831429,0.18727640807628632,13
4,0.09947452475042905,0.19978250563144684,13
5,0.08719107267611167,0.18410129845142365,13
6,0.08064693124855266,0.20083504915237427,13
7,0.07556369309039677,0.20696979761123657,13
8,0.07390778730897342,0.1757802516222,13
9,0.07768678752815023,0.1955253630876541,13
10,0.07175634253550978,0.19931823015213013,13
11,0.06812184961403117,0.18292206525802612,13
12,0.062039031263659984,0.1884363740682602,13
13,0.057191132403471893,0.1716679185628891,13
14,0.06196769852848614,0.18157313764095306,13
15,0.05817465747103972,0.21335750818252563,13
16,0.054242759504738974,0.21475480496883392,13
17,0.05509371003683876,0.20401065051555634,13
18,0.05378615702776348,0.21257199347019196,13
19,0.059399579816004806,0.213518425822258,13
20,0.05312015335349476,0.2315753549337387,13
21,0.04539082549950656,0.24539637565612793,13
22,0.051196479402920776,0.21619124710559845,13
23,0.04576625718789942,0.2369035929441452,13
24,0.04692348925506368,0.22186852991580963,13
25,0.049479540875729394,0.23191915452480316,13
26,0.046926268431193685,0.23640131950378418,13
27,0.045275184271090174,0.23586876690387726,13
28,0.045446528779233206,0.25034013390541077,13
29,0.04434489864198601,0.24529491364955902,13
30,0.04426905490896281,0.2251354306936264,13
31,0.04471415467560291,0.2466874122619629,13
32,0.04418776425368646,0.22374141216278076,13
33,0.04476365710006041,0.2394556999206543,13
34,0.041768359129919726,0.22196443378925323,13
35,0.043248183367883455,0.23250889778137207,13
36,0.0406049657613039,0.2280147820711136,13
37,0.039070700788322615,0.23254801332950592,13
38,0.03942699072992101,0.2459038943052292,13
39,0.04111863124896498,0.22759775817394257,13
40,0.04079204699134126,0.23023803532123566,13
41,0.03992115607594743,0.23436807096004486,13
1,0.292478928135501,0.18247507512569427,14
2,0.15447018088565934,0.23385260999202728,14
3,0.11890821986728245,0.32314354181289673,14
4,0.10588213925560315,0.3254077732563019,14
5,0.09919105221827824,0.33318743109703064,14
6,0.08775000708798568,0.3495039641857147,14
7,0.07837770837876532,0.31625452637672424,14
8,0.07797571933931774,0.34274575114250183,14
9,0.07535820330182712,0.3214968740940094,14
10,0.07138541258043712,0.3106865882873535,14
11,0.06742353178560734,0.3069290816783905,14
12,0.06855388171970844,0.346123069524765,14
13,0.0646432414650917,0.35675573348999023,14
14,0.06264335889783171,0.32240769267082214,14
15,0.06016489408082432,0.3917727470397949,14
16,0.05710136662754747,0.2847870886325836,14
17,0.053040069010522634,0.3823172152042389,14
18,0.0542187403059668,0.37729427218437195,14
19,0.055046424683597356,0.3157171905040741,14
20,0.05078822643392616,0.41686105728149414,14
21,0.05331221181485388,0.3656902015209198,14
22,0.055634728322426476,0.4011402428150177,14
23,0.052642849584420524,0.3243345320224762,14
24,0.05466371671193176,0.3692530691623688,14
25,0.04639059036142296,0.317348450422287,14
26,0.0490080187511113,0.46073460578918457,14
27,0.04745183729877075,0.33088287711143494,14
28,0.04368620158897506,0.4565328061580658,14
29,0.04495323852946361,0.4177149534225464,14
1,0.23382136147273214,0.29236310720443726,15
2,0.13710456733640872,0.11968735605478287,15
3,0.11571052356770165,0.09100410342216492,15
4,0.1031327435844823,0.09194493293762207,15
5,0.09195513591954582,0.08884509652853012,15
6,0.08243587750353311,0.08847365528345108,15
7,0.08697201252767914,0.08712661266326904,15
8,0.07833926164005932,0.09250693768262863,15
9,0.06765315760123103,0.0655108317732811,15
10,0.06868769855875718,0.0755850225687027,15
11,0.06642931131155867,0.07463424652814865,15
12,0.06552093181955188,0.08284694701433182,15
13,0.06297809787486729,0.09593220800161362,15
14,0.06174694413417264,0.08123646676540375,15
15,0.05981462390015,0.10253947973251343,15
16,0.05669386410399487,0.11437678337097168,15
17,0.05670134585938955,0.07690341770648956,15
18,0.0521369781345129,0.11678928881883621,15
19,0.050416938176280575,0.11958206444978714,15
20,0.05149003059456223,0.08647596836090088,15
21,0.05445006097617902,0.09319120645523071,15
22,0.04795632648624872,0.09557931870222092,15
23,0.050521658243317356,0.11288043856620789,15
24,0.0472904561381591,0.11795095354318619,15
25,0.04781135485360497,0.07167372107505798,15
26,0.04662807658314705,0.10197385400533676,15
27,0.04316934462832777,0.09408356994390488,15
28,0.043274853672636185,0.08463785797357559,15
29,0.04328597199759985,0.0735497996211052,15
30,0.04587832789279913,0.12128736823797226,15
31,0.04278956706586637,0.09194404631853104,15
32,0.04280159740071548,0.08495230227708817,15
33,0.041098696816908684,0.07365798950195312,15
34,0.040894172301417904,0.0963653102517128,15
35,0.03834052511343831,0.08447325974702835,15
36,0.04164756971754526,0.09646686166524887,15
37,0.03782378313572783,0.08997245877981186,15
1,0.2602238871157169,1.1524654626846313,16
2,0.14363736025989055,0.8981192111968994,16
3,0.11576264202594758,0.8124826550483704,16
4,0.09821746498346329,0.7775993347167969,16
5,0.09499167464673519,0.7807425856590271,16
6,0.09041327573359012,0.9032554030418396,16
7,0.08888634163886308,0.801205575466156,16
8,0.0762859720736742,0.7272202372550964,16
9,0.07786007542163134,0.7344587445259094,16
10,0.07417866811156273,0.7436276078224182,16
11,0.0690720034763217,0.7730593085289001,16
12,0.06777561381459236,0.7435391545295715,16
13,0.0642089245840907,0.7760834693908691,16
14,0.06401106454432011,0.7139951586723328,16
15,0.06430691331624985,0.8123328685760498,16
16,0.05926922373473644,0.7565391659736633,16
17,0.06224647760391235,0.8232951760292053,16
18,0.05477753821760416,0.7760811448097229,16
19,0.060646052844822405,0.67768794298172,16
20,0.05593421123921871,0.7397298216819763,16
21,0.056573094241321085,0.7203441262245178,16
22,0.05562249086797237,0.738373339176178,16
23,0.0523759700357914,0.7238051295280457,16
24,0.05844175890088081,0.7043339610099792,16
25,0.04977160487323999,0.7960812449455261,16
26,0.05803815312683582,0.7567837834358215,16
27,0.049704760871827604,0.7461370825767517,16
28,0.046816676296293734,0.667898416519165,16
29,0.04929378991946578,0.89723801612854,16
30,0.052769858948886396,0.8285505771636963,16
31,0.048446533270180225,0.7090721726417542,16
32,0.04810638334602117,0.7208118438720703,16
33,0.04577115615829826,0.713718593120575,16
34,0.042120360769331455,0.8397676348686218,16
35,0.05111791547387838,0.7875787615776062,16
36,0.043176885973662135,0.6922030448913574,16
37,0.05614343229681253,0.7724818587303162,16
38,0.047287040296941994,0.731844961643219,16
39,0.04306977717205882,0.8104662895202637,16
40,0.043287851568311456,0.7514610290527344,16
41,0.044364902190864086,0.6880652904510498,16
42,0.04177027260884643,0.7195258140563965,16
43,0.039180077333003285,0.7479622960090637,16
44,0.04309013187885284,0.7263200283050537,16
45,0.045777832809835675,0.760498046875,16
46,0.04045684076845646,0.7095963358879089,16
47,0.03957520565018058,0.7071406841278076,16
48,0.039766195323318244,0.7086501121520996,16
49,0.04863494448363781,0.7387905716896057,16
50,0.03995986310765147,0.6916770339012146,16
51,0.04115278450772166,0.6684589982032776,16
52,0.04079378768801689,0.8081798553466797,16
53,0.03983483649790287,0.7510420680046082,16
54,0.03994861654937267,0.7065202593803406,16
55,0.03747079679742456,0.7393385767936707,16
56,0.03802415011450648,0.670983612537384,16
1,0.2075537968426943,0.3466978073120117,17
2,0.1211091186851263,0.35671672224998474,17
3,0.0959417873993516,0.30304524302482605,17
4,0.08659235928207636,0.23614265024662018,17
5,0.08582437317818403,0.29917603731155396,17
6,0.07261249776929617,0.3310518264770508,17
7,0.070822923630476,0.2699045240879059,17
8,0.070115883089602,0.24611292779445648,17
9,0.06449864041060209,0.27717337012290955,17
10,0.06422671545296907,0.3124615252017975,17
11,0.06280675083398819,0.3019181489944458,17
12,0.05949955638498068,0.32965561747550964,17
13,0.05919254776090384,0.2441083937883377,17
14,0.0529951237142086,0.30765417218208313,17
15,0.05484920758754015,0.2289455384016037,17
16,0.057255794666707514,0.23410286009311676,17
17,0.050061531644314525,0.19853059947490692,17
18,0.05311648482456803,0.24032919108867645,17
19,0.05162747241556644,0.2548270523548126,17
20,0.05365799404680729,0.30533063411712646,17
21,0.0483392484486103,0.2221464365720749,17
22,0.04695347147062421,0.24460001289844513,17
23,0.04600351992994547,0.20568431913852692,17
24,0.046758288890123366,0.21307472884655,17
25,0.046920654736459254,0.22851140797138214,17
26,0.04622545009478927,0.2254987508058548,17
27,0.04450529059395194,0.22976213693618774,17
28,0.04617745839059353,0.21428127586841583,17
29,0.04209217010065913,0.23888802528381348,17
30,0.04638794995844364,0.24312187731266022,17
31,0.045222916174679995,0.19246076047420502,17
32,0.0426848360337317,0.21067021787166595,17
33,0.04295969540253282,0.19983595609664917,17
34,0.04379319129511714,0.20824004709720612,17
35,0.043408116325736046,0.1948406845331192,17
36,0.040655172802507876,0.270323246717453,17
37,0.04513472802937031,0.2310979813337326,17
38,0.04517829306423664,0.24245886504650116,17
39,0.04121720278635621,0.25275149941444397,17
40,0.03949715038761496,0.23337210714817047,17
41,0.04289279347285628,0.28173497319221497,17
42,0.041200189478695394,0.1985764503479004,17
43,0.039387726690620184,0.23339861631393433,17
44,0.039872519485652444,0.23085825145244598,17
45,0.03968761069700122,0.2135438174009323,17
46,0.04348745346069336,0.27602800726890564,17
47,0.03738089241087437,0.20576240122318268,17
48,0.036212964169681075,0.2839899957180023,17
49,0.03986229533329606,0.30879393219947815,17
50,0.037660906463861464,0.22795172035694122,17
51,0.03806584822013974,0.22435599565505981,17
52,0.03639071276411414,0.2438855916261673,17
53,0.038566780742257833,0.2748189866542816,17
54,0.03695753365755081,0.27257028222084045,17
55,0.03534234799444676,0.3157137334346771,17
56,0.036382156796753405,0.23001568019390106,17
57,0.03627568855881691,0.26023411750793457,17
58,0.0381893489509821,0.2710780203342438,17
59,0.03564525740221143,0.27459660172462463,17
1,0.20964870850245157,0.6431373953819275,18
2,0.12166947658572878,0.6582042574882507,18
3,0.09591842141179811,0.5224167704582214,18
4,0.08962414023422059,0.5393609404563904,18
5,0.08712426643996012,0.5939816236495972,18
6,0.07737611766372408,0.65549635887146,18
7,0.0721903152409054,0.5112014412879944,18
8,0.06780236604667846,0.6127444505691528,18
9,0.06728611141443253,0.6136276125907898,18
10,0.06019595673396474,0.5527130365371704,18
11,0.06287901600201924,0.5066298246383667,18
12,0.059375934125412075,0.49629664421081543,18
13,0.05707348102614993,0.5777844786643982,18
14,0.056295697532948996,0.5211462378501892,18
15,0.055732989949839454,0.5159995555877686,18
16,0.05250649171925727,0.4996817409992218,18
17,0.05030407836394651,0.5178138613700867,18
18,0.05313141182774589,0.4890834093093872,18
19,0.05107838518562771,0.5184652209281921,18
20,0.051451382803775016,0.4548629820346832,18
21,0.046214673490751354,0.4981382191181183,18
22,0.047920903811852135,0.5223245024681091,18
23,0.05027317193647226,0.5261338353157043,18
24,0.04965742127526374,0.49923279881477356,18
25,0.045995308086276054,0.4193943440914154,18
26,0.04397422971115226,0.4497946798801422,18
27,0.04161150301141398,0.4695192277431488,18
28,0.04649182249392782,0.43674537539482117,18
29,0.046260280800717216,0.42287302017211914,18
30,0.04332905466712657,0.4379366636276245,18
31,0.04202545354408877,0.4326152801513672,18
32,0.04358078486153057,0.46992477774620056,18
33,0.04169206862293538,0.4339791238307953,18
34,0.04177562723911944,0.4348244369029999,18
35,0.04349297471344471,0.4838177263736725,18
36,0.03892230331188157,0.4738626778125763,18
37,0.03702321719555628,0.4757590591907501,18
38,0.04013593858551411,0.5470601320266724,18
39,0.03976358180599553,0.5136471390724182,18
40,0.038423191756010056,0.4577818810939789,18
41,0.03937882805864016,0.45899680256843567,18
42,0.03998076933480445,0.4588983356952667,18
43,0.04049658766459851,0.46759676933288574,18
44,0.04020937700711545,0.45630812644958496,18
45,0.03842817504136335,0.45324623584747314,18
46,0.03886155526907671,0.44348379969596863,18
47,0.036402683172907145,0.5000057220458984,18
48,0.0397596133961564,0.5169405937194824,18
49,0.03946451745217755,0.4975263774394989,18
50,0.040427569832120626,0.47931763529777527,18
51,0.03745457184101854,0.47470220923423767,18
52,0.03621668279880569,0.4492950439453125,18
53,0.036792355367825144,0.46289315819740295,18
1,0.20670783655209976,0.4213462769985199,19
2,0.10838283022696321,0.4201529324054718,19
3,0.09469642642546784,0.44259127974510193,19
4,0.08715125986120918,0.458200603723526,19
5,0.08266744728792798,0.4379655122756958,19
6,0.07627836157652465,0.2729523777961731,19
7,0.07437526400793683,0.40653708577156067,19
8,0.06784903816878796,0.4908779561519623,19
9,0.06365409798242828,0.4376794993877411,19
10,0.06436548720706593,0.4068432152271271,19
11,0.06305024942213838,0.43429210782051086,19
12,0.06273982538418336,0.41760778427124023,19
13,0.06053029085424813,0.3188706338405609,19
14,0.0611487054689364,0.30329862236976624,19
15,0.05154870433563536,0.3274310529232025,19
16,0.05678441544825381,0.4015420973300934,19
17,0.05224003363400698,0.34051623940467834,19
18,0.05418753810226917,0.435292512178421,19
19,0.05182549797675826,0.33850613236427307,19
20,0.05234017392451113,0.3319314420223236,19
21,0.052842110649428585,0.3879392445087433,19
22,0.05074592942202633,0.3106829822063446,19
23,0.051011491143568,0.2630932033061981,19
24,0.04963701472363689,0.2621682584285736,19
25,0.04799232945184816,0.22489476203918457,19
26,0.0476744178343903,0.4026273787021637,19
27,0.04547605849802494,0.27631035447120667,19
28,0.042189782824028625,0.2971296012401581,19
29,0.044941558841277256,0.36088553071022034,19
30,0.050266272303732956,0.31007540225982666,19
31,0.04085763806307858,0.37963008880615234,19
32,0.04026133838025006,0.4123394787311554,19
33,0.04858165987851945,0.33935633301734924,19
34,0.04217451506040313,0.2679600715637207,19
35,0.045554257590662346,0.32773730158805847,19
36,0.03940134986557744,0.3124903738498688,19
37,0.0380191146819429,0.37331756949424744,19
38,0.04264638361267068,0.2991901934146881,19
39,0.042698980901728974,0.3275468647480011,19
40,0.040252206339077515,0.2720555067062378,19
41,0.0381765462119471,0.2699640989303589,19
42,0.04440012684261257,0.37158724665641785,19
43,0.04269719851965254,0.27627432346343994,19
44,0.039326412095264954,0.3421824276447296,19
45,0.03971400746906346,0.27175888419151306,19
46,0.04274333386935971,0.34060046076774597,19
47,0.04340327514166182,0.4170696437358856,19
48,0.03961337899619883,0.3219458758831024,19
49,0.042945244518870655,0.25037381052970886,19
50,0.03736692319878123,0.31855064630508423,19
51,0.038655240766026756,0.2799378037452698,19
52,0.040817022492939774,0.32432544231414795,19
53,0.03636088781058788,0.31272804737091064,19
1,0.23682255751412848,0.09496984630823135,20
2,0.11920310654070067,0.12384780496358871,20
3,0.10572375486726346,0.08226538449525833,20
4,0.09127330796226212,0.15218430757522583,20
5,0.08521091678868169,0.13672049343585968,20
6,0.07851430417402931,0.07726838439702988,20
7,0.08183710843972537,0.08776670694351196,20
8,0.07401697386218153,0.09384969621896744,20
9,0.07054807423897412,0.13133378326892853,20
10,0.0648616596084574,0.107478566467762,20
11,0.07138802273117978,0.1074877604842186,20
12,0.06337510713416597,0.12345957010984421,20
13,0.056641309805538345,0.10976794362068176,20
14,0.05522430218432261,0.12569592893123627,20
15,0.05994006586463555,0.13564340770244598,20
16,0.058858130775068115,0.1280205398797989,20
17,0.05620609960802223,0.1175045594573021,20
18,0.05325625140381896,0.13492830097675323,20
19,0.05776746060861194,0.13303212821483612,20
20,0.04931459851239039,0.13742120563983917,20
21,0.04964570320494797,0.14203719794750214,20
22,0.04706180937912153,0.12510795891284943,20
23,0.050355256494620575,0.12562070786952972,20
24,0.04958824594707593,0.13727568089962006,20
25,0.04846074990928173,0.1402265578508377,20
26,0.04775912298456482,0.13683335483074188,20
27,0.04811786779243013,0.15948165953159332,20
28,0.046591823272730995,0.14097775518894196,20
29,0.04855441658393196,0.16357864439487457,20
30,0.04852214204552381,0.12482118606567383,20
31,0.044555827651334846,0.13820229470729828,20
32,0.046802894414766975,0.15190623700618744,20
33,0.048333486137182816,0.13078083097934723,20
34,0.047178240816878235,0.12915213406085968,20
1,0.22748216662717902,0.09120029211044312,21
2,0.1218373228026473,0.040674105286598206,21
3,0.10545264476019403,0.035285983234643936,21
4,0.09408698230981827,0.023734604939818382,21
5,0.08903739779539731,0.029338115826249123,21
6,0.07801922394529633,0.02395200915634632,21
7,0.07483519419379857,0.016185911372303963,21
8,0.0696977517851021,0.018475433811545372,21
9,0.06973662373164426,0.01910358853638172,21
10,0.06463210754420447,0.019128192216157913,21
11,0.06318375986555348,0.015342098660767078,21
12,0.06107121074329252,0.021040720865130424,21
13,0.0642288226796233,0.02288336306810379,21
14,0.061362479691920074,0.024300137534737587,21
15,0.058569220178153206,0.017942117527127266,21
16,0.05551836129439914,0.018200354650616646,21
17,0.053739329719025154,0.02456393837928772,21
18,0.04980056311773217,0.018310049548745155,21
19,0.052192330279428024,0.022425683215260506,21
20,0.05029544809266277,0.01783747784793377,21
21,0.05225691021136616,0.017415480688214302,21
22,0.05298166730157707,0.019837046042084694,21
23,0.05117749835809936,0.024355372413992882,21
24,0.045067324181613716,0.023454127833247185,21
25,0.047893120623801064,0.020360462367534637,21
26,0.04755529988071193,0.023416079580783844,21
27,0.047569525711562324,0.0282890722155571,21
28,0.045146069853850036,0.022055717185139656,21
29,0.04772882187819999,0.02599361352622509,21
30,0.04652678513008615,0.028085624799132347,21
31,0.04392218614078086,0.024947037920355797,21
32,0.044031831233397774,0.019703445956110954,21
33,0.04441885350515013,0.021779604256153107,21
34,0.045966879667147346,0.029086224734783173,21
35,0.04839465451305327,0.02697194553911686,21
36,0.046181399861107704,0.028466908261179924,21
37,0.04222318805430247,0.02962581254541874,21
38,0.04091406354437704,0.027851251885294914,21
39,0.042700979858636856,0.055454060435295105,21
1,0.20780903473496437,0.161626935005188,22
2,0.11818947115292151,0.06740578263998032,22
3,0.0947215265283982,0.058240313082933426,22
4,0.08647909108549356,0.07734647393226624,22
5,0.07927235355600715,0.06495728343725204,22
6,0.07783678779378533,0.06235002353787422,22
7,0.07189560091743867,0.06377425789833069,22
8,0.06479206417376797,0.06422828882932663,22
9,0.06419947852070133,0.05330843850970268,22
10,0.06332232942804694,0.0495058111846447,22
11,0.06417752352232735,0.05330770090222359,22
12,0.0602812214444081,0.05847911909222603,22
13,0.05874517932534218,0.058691490441560745,22
14,0.05933202523738146,0.0635380744934082,22
15,0.05498435037831465,0.052615195512771606,22
16,0.05695702042430639,0.041550252586603165,22
17,0.056927553843706846,0.039817072451114655,22
18,0.05066384615687033,0.04354119673371315,22
19,0.05113620567135513,0.043668121099472046,22
20,0.052943355326230325,0.039768144488334656,22
21,0.050826303816090025,0.041721243411302567,22
22,0.04592473626447221,0.047088623046875,22
23,0.04839393147267401,0.06315525621175766,22
24,0.050721465765188135,0.04522499442100525,22
25,0.04648877548364302,0.04728350043296814,22
26,0.04821868295160433,0.06749919801950455,22
27,0.046897747088223696,0.0481560193002224,22
28,0.04361481498926878,0.052863672375679016,22
29,0.04848629740687708,0.06139666959643364,22
30,0.045069539065783225,0.05213591456413269,22
31,0.04678965740216275,0.053793951869010925,22
32,0.04502599220722914,0.057859066873788834,22
33,0.04808982849741975,0.07469938695430756,22
34,0.04303013812750578,0.04764686897397041,22
35,0.0472822905673335,0.051070015877485275,22
36,0.043465167827283345,0.03528011217713356,22
37,0.046046233658368386,0.04037926346063614,22
38,0.041581007186323404,0.042630523443222046,22
39,0.04566274443641305,0.05276428535580635,22
